Year Published,Min Players,Min Age,Complexity Average,Max Players Log,Play Time Log,Year Published Missing,Min Players Missing,Max Players Missing,Play Time Missing,Min Age Missing,Complexity Average Missing,Mechanic: Dice Rolling,Mechanic: Hand Management,Mechanic: Set Collection,Mechanic: Variable Player Powers,Mechanic: Hexagon Grid,Mechanic: Simulation,Mechanic: Card Drafting,Mechanic: Tile Placement,Mechanic: Modular Board,Mechanic: Area Majority / Influence,Mechanic: Grid Movement,Mechanic: Cooperative Game,Mechanic: Roll / Spin and Move,Mechanic: Area Movement,Mechanic: Simultaneous Action Selection,Domain: Wargames,Domain: Strategy Games,Domain: Family Games,Domain: Thematic Games,Domain: Abstract Games,Domain: Children's Games,Domain: Party Games,Domain: Customizable Games
2017.0,2.0,12.0,2.64,1.6094379124341003,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.0,2.0,10.0,3.18,1.6094379124341003,4.795790545596741,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2017.0,2.0,12.0,2.33,1.6094379124341003,3.713572066704308,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1997.0,2.0,8.0,2.83,1.6094379124341003,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007.0,2.0,10.0,1.83,1.9459101490553132,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2003.0,1.0,12.0,1.21,1.9459101490553132,3.828641396489095,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1974.0,2.0,12.0,2.64,1.0986122886681098,4.795790545596741,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1983.0,2.0,8.0,1.47,2.3978952727983707,3.828641396489095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1994.0,3.0,12.0,2.55,1.9459101490553132,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.0,2.0,14.0,2.94,1.791759469228055,4.51085950651685,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2011.0,2.0,10.0,3.6,1.0986122886681098,3.713572066704308,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015.0,2.0,13.0,3.55,1.9459101490553132,4.51085950651685,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2006.0,2.0,12.0,2.85,1.0986122886681098,5.017279836814924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2014.0,2.0,10.0,2.55,1.6094379124341003,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1986.0,2.0,12.0,2.7,1.0986122886681098,4.795790545596741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2015.0,2.0,12.0,2.57,1.0986122886681098,5.198497031265826,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019.0,2.0,8.0,2.75,1.6094379124341003,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012.0,2.0,4.0,1.0,1.0986122886681098,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1994.0,2.0,7.0,2.09,2.1972245773362196,3.4339872044851463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,2.0,8.0,2.38,1.6094379124341003,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.0,2.0,14.0,2.83,1.0986122886681098,3.828641396489095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2013.0,3.0,8.0,1.4,1.9459101490553132,3.044522437723423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.0,2.0,10.0,1.5,2.302585092994046,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2017.0,2.0,12.0,3.0,1.6094379124341003,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.0,1.0,10.0,1.5,0.6931471805599453,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.0,2.0,12.0,1.5,1.9459101490553132,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.0,2.0,10.0,1.63,1.0986122886681098,3.258096538021482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1987.0,2.0,12.0,3.18,1.6094379124341003,5.8888779583328805,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009.0,2.0,12.0,1.33,1.6094379124341003,3.828641396489095,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.0,3.0,9.0,1.0,1.9459101490553132,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.0,2.0,8.0,1.0,1.6094379124341003,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999.0,3.0,12.0,2.0,2.1972245773362196,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996.0,2.0,10.0,2.38,1.0986122886681098,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020.0,1.0,10.0,2.0,1.6094379124341003,5.198497031265826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1962.0,2.0,10.0,1.45,1.6094379124341003,3.828641396489095,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
2017.0,2.0,10.0,2.0,1.0986122886681098,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.0,2.0,14.0,2.17,2.3978952727983707,4.110873864173311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011.0,2.0,6.0,1.0,1.791759469228055,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.0,3.0,14.0,2.25,1.9459101490553132,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.0,2.0,10.0,1.79,1.0986122886681098,3.044522437723423,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2015.0,3.0,14.0,2.83,2.1972245773362196,4.51085950651685,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2014.0,2.0,8.0,1.5,1.9459101490553132,4.110873864173311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,1.0,8.0,2.0,1.791759469228055,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983.0,2.0,12.0,3.14,1.0986122886681098,3.828641396489095,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2010.0,4.0,10.0,1.11,2.0794415416798357,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.0,2.0,8.0,1.0,2.1972245773362196,3.044522437723423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.0,2.0,8.0,1.67,1.0986122886681098,3.713572066704308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007.0,2.0,10.0,1.75,1.6094379124341003,3.828641396489095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011.0,2.0,12.0,3.67,1.9459101490553132,5.707110264748875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973.0,2.0,12.0,2.6,1.0986122886681098,5.484796933490655,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1972.0,1.0,12.0,2.14,1.0986122886681098,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1996.0,2.0,10.0,2.5,2.1972245773362196,4.795790545596741,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2011.0,3.0,10.0,1.33,2.1972245773362196,3.4339872044851463,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.0,2.0,8.0,2.25,1.0986122886681098,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013.0,1.0,12.0,3.31,1.9459101490553132,4.795790545596741,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2019.0,2.0,7.0,1.55,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011.0,2.0,3.0,1.0,1.6094379124341003,2.772588722239781,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006.0,2.0,12.0,2.33,1.0986122886681098,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013.0,2.0,5.0,1.0,1.6094379124341003,5.198497031265826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014.0,2.0,12.0,3.0,1.791759469228055,4.330733340286331,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015.0,2.0,10.0,1.32,2.3978952727983707,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2006.0,2.0,14.0,1.4,1.6094379124341003,3.828641396489095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.0,2.0,10.0,2.13,1.0986122886681098,3.828641396489095,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2004.0,2.0,12.0,3.0,1.0986122886681098,3.828641396489095,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000.0,3.0,12.0,3.07,1.791759469228055,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996.0,2.0,12.0,1.82,2.3978952727983707,2.772588722239781,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.0,4.0,8.0,1.2,2.1972245773362196,2.772588722239781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008.0,2.0,10.0,1.85,1.9459101490553132,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
2018.0,2.0,8.0,2.0,1.6094379124341003,3.258096538021482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2015.0,1.0,10.0,3.0,0.6931471805599453,3.828641396489095,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006.0,3.0,14.0,3.8,1.791759469228055,5.198497031265826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.0,2.0,12.0,2.43,1.9459101490553132,4.110873864173311,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2018.0,1.0,8.0,1.0,1.791759469228055,3.4339872044851463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1975.0,2.0,10.0,2.5,1.0986122886681098,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017.0,2.0,12.0,2.7,1.6094379124341003,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1975.0,3.0,12.0,1.0,1.9459101490553132,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,3.0,12.0,1.17,2.3978952727983707,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,1.0,10.0,1.5,4.852030263919617,3.4339872044851463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976.0,2.0,7.0,1.67,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019.0,1.0,10.0,2.0,1.6094379124341003,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974.0,2.0,12.0,2.5,1.0986122886681098,5.198497031265826,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015.0,2.0,10.0,2.78,1.6094379124341003,4.110873864173311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2005.0,3.0,8.0,1.17,1.6094379124341003,3.828641396489095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015.0,1.0,12.0,3.46,1.3862943611198906,4.795790545596741,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2004.0,2.0,13.0,4.1,1.6094379124341003,5.484796933490655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017.0,2.0,13.0,2.88,1.0986122886681098,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2003.0,3.0,10.0,2.72,1.6094379124341003,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015.0,1.0,10.0,1.8,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014.0,4.0,12.0,1.25,2.1972245773362196,3.044522437723423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003.0,3.0,10.0,2.2,1.9459101490553132,3.828641396489095,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2012.0,1.0,10.0,3.0,1.791759469228055,4.51085950651685,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011.0,2.0,8.0,1.68,1.6094379124341003,3.828641396489095,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020.0,2.0,8.0,1.0,1.791759469228055,4.110873864173311,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.0,2.0,10.0,2.5,1.6094379124341003,3.828641396489095,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,2.0,12.0,2.5,1.0986122886681098,3.828641396489095,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006.0,2.0,12.0,3.19,1.791759469228055,4.51085950651685,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1993.0,1.0,12.0,2.94,0.6931471805599453,4.795790545596741,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2012.0,2.0,10.0,2.4,1.0986122886681098,4.110873864173311,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2016.0,2.0,10.0,1.8,1.9459101490553132,3.4339872044851463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982.0,2.0,8.0,1.69,1.6094379124341003,4.51085950651685,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018.0,2.0,8.0,2.0,1.0986122886681098,3.713572066704308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020.0,2.0,8.0,1.17,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011.0,1.0,13.0,2.34,1.6094379124341003,3.828641396489095,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2004.0,2.0,7.0,1.14,1.791759469228055,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.0,2.0,13.0,1.43,1.6094379124341003,3.828641396489095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003.0,2.0,14.0,1.64,1.6094379124341003,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.0,4.0,10.0,1.4,2.1972245773362196,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002.0,3.0,12.0,1.36,2.1972245773362196,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016.0,5.0,13.0,1.0,2.302585092994046,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013.0,2.0,13.0,3.11,1.9459101490553132,4.110873864173311,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008.0,1.0,12.0,2.96,1.791759469228055,3.4339872044851463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
2005.0,2.0,12.0,3.64,1.6094379124341003,5.198497031265826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017.0,2.0,12.0,3.14,1.0986122886681098,5.198497031265826,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1997.0,2.0,10.0,2.5,1.6094379124341003,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1986.0,2.0,12.0,1.6,1.6094379124341003,4.795790545596741,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005.0,4.0,18.0,1.05,2.3978952727983707,3.4339872044851463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1982.0,2.0,12.0,3.29,2.0794415416798357,4.51085950651685,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
2010.0,2.0,10.0,2.06,1.6094379124341003,3.828641396489095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
2005.0,1.0,3.0,1.08,1.9459101490553132,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2004.0,2.0,4.0,1.14,1.6094379124341003,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018.0,1.0,14.0,2.0,1.6094379124341003,4.795790545596741,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1999.0,2.0,10.0,2.8,1.6094379124341003,4.51085950651685,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2010.0,1.0,8.0,1.88,1.6094379124341003,3.044522437723423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017.0,2.0,12.0,1.5,1.0986122886681098,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009.0,2.0,8.0,1.25,1.791759469228055,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011.0,2.0,8.0,2.07,1.9459101490553132,4.110873864173311,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998.0,2.0,10.0,1.58,1.791759469228055,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005.0,2.0,9.0,2.37,1.9459101490553132,4.795790545596741,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012.0,2.0,13.0,1.0,1.6094379124341003,2.3978952727983707,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.0,2.0,5.0,2.5,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.0,1.0,12.0,2.64,1.0986122886681098,4.795790545596741,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014.0,2.0,12.0,2.44,1.0986122886681098,3.4339872044851463,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013.0,2.0,13.0,2.14,1.6094379124341003,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2005.0,4.0,10.0,1.33,1.6094379124341003,4.51085950651685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.0,4.0,10.0,1.64,2.0794415416798357,3.713572066704308,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1998.0,2.0,10.0,1.0,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.0,3.0,12.0,2.91,1.791759469228055,4.795790545596741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1979.0,2.0,12.0,3.36,1.3862943611198906,5.8888779583328805,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012.0,2.0,10.0,1.6,1.791759469228055,3.828641396489095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.0,2.0,10.0,3.0,1.0986122886681098,3.828641396489095,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2008.0,2.0,10.0,1.67,1.6094379124341003,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.0,3.0,10.0,2.16,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012.0,2.0,13.0,1.45,1.0986122886681098,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019.0,2.0,8.0,1.76,1.6094379124341003,3.4339872044851463,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015.0,2.0,14.0,1.67,1.9459101490553132,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011.0,2.0,6.0,1.56,2.0794415416798357,2.772588722239781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003.0,3.0,10.0,2.33,1.791759469228055,4.110873864173311,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
